"ID","Basin","Season","Year","Month","Name"
"1985025S09073","SI","1985",1985,1,"DITRA"
"1985026S16126","SI","1985",1985,1,"GERTIE"
"1985199N08143","WP","1985",1985,7,"JEFF"
"1985202N26275","NAt","1985",1985,7,"BOB"
"1985219N14254","EP","1985",1985,8,"MARTY"
"1985220N18128","WP","1985",1985,8,"LEE"
"1985222N32280","NAt","1985",1985,8,"CLAUDETTE"
"1985224N18279","NAt","1985",1985,8,"DANNY"
"1985226N23126","WP","1985",1985,8,"MAMIE"
"1985234N13258","EP","1985",1985,8,"OLAF"
"1985240N08148","WP","1985",1985,9,"TESS"
"1985240N16256","EP","1985",1985,8,"PAULINE"
"1985297N10201","EP","1985",1985,10,"NELE"
"1985299N25270","NAt","1985",1985,10,"JUAN"
"1986029N04152","WP","1986",1986,2,"JUDY"
"1986048S16116","SI","1986",1986,2,"RHONDA"
"1986052S13114","SI","1986",1986,2,"SELWYN"
"1986085S13091","SI","1986",1986,3,"JEFOTRA"
"1986095S11105","SI","1986",1986,4,"ALISON:KRISOSTOMA"
"1986099S12168","SP","1986",1986,4,"MARTIN"
"1986111S08156","SP","1986",1986,4,"MANU"
"1986112N02152","WP","1986",1986,4,"KEN"
"1986142N13253","EP","1986",1986,5,"AGATHA"
"1986169N07152","WP","1986",1986,6,"NANCY"
"1986175N26273","NAt","1986",1986,6,"BONNIE"
"1986176N11262","EP","1986",1986,6,"CELIA"
"1986206N11265","EP","1986",1986,7,"FRANK"
"1986214N09234","EP","1986",1986,8,"GEORGETTE"
"1986221N17163","WP","1986",1986,8,"TIP"
"1986226N30276","NAt","1986",1986,8,"CHARLEY"
"1986262N12266","EP","1986",1986,9,"NEWTON"
"1986264N12221","EP","1986",1986,9,"ORLENE"
"1986276N07177","WP","1986",1986,10,"ELLEN"
"1986302N05178","WP","1986",1986,11,"HERBERT"
"1986323N23297","NAt","1986",1986,11,"FRANCES"
"1986346S12173","SP","1987",1986,12,"PATSY"
"1987019S12140","SP","1987",1987,1,"IRMA"
"1987040S19051","SI","1987",1987,2,"CLOTILDA"
"1987058S10173","SP","1987",1987,2,"WINI"
"1987062S13072","SI","1987",1987,3,"DAODO"
"1987065S11164","SP","1987",1987,3,"YALI"
"1987096S11144","SP","1987",1987,4,"KAY"
"1987110S10179","SP","1987",1987,4,"ZUMAN"
"1987176N10150","WP","1987",1987,6,"SPERRY"
"1987196N09146","WP","1987",1987,7,"VERNON"
"1987202N09144","WP","1987",1987,7,"ALEX"
"1987209N12259","EP","1987",1987,7,"GREG"
"1987220N34283","NAt","1987",1987,8,"ARLENE"
"1987242N13257","EP","1987",1987,8,"LIDIA"
"1987258N15253","EP","1987",1987,9,"NORMA"
"1987282N15277","NAt","1987",1987,10,"FLOYD"
"1988003S12171","SP","1988",1988,1,"AGI"
"1988012S11061","SI","1988",1988,1,"CALIDERA"
"1988021S12080","SI","1988",1988,1,"DOAZA"
"1988055S10051","SI","1988",1988,2,"FILAO"
"1988058S19198","SP","1988",1988,2,"CILLA"
"1988100S15171","SP","1988",1988,4,"DOVI"
"1988150N19119","WP","1988",1988,5,"SUSAN"
"1988170N05141","WP","1988",1988,6,"THAD"
"1988191N13256","EP","1988",1988,7,"CARLOTTA"
"1988237N30143","WP","1988",1988,8,"FABIAN"
"1988242N13262","EP","1988",1988,8,"KRISTY"
"1988245N20269","NAt","1988",1988,8,"DEBBY"
"1988251N23268","NAt","1988",1988,9,"FLORENCE"
"1988282N17153","WP","1988",1988,10,"ODESSA"
"1988290N08145","WP","1988",1988,10,"PAT"
"1988307N09131","WP","1988",1988,11,"TESS"
"1988310S08100","SI","1989",1988,11,"BARISAONA"
"1988323N15286","NAt","1988",1988,11,"KEITH"
"1988364S17148","SP","1989",1988,12,"DELILAH"
"1989006S15044","SI","1989",1989,1,"CALASANJY"
"1989024S11064","SI","1989",1989,1,"FIRINGA"
"1989044S12102","SI","1989",1989,2,"HANITRA:LEON"
"1989052S27233","SP","1989",1989,2,"HINANO"
"1989053S14210","SP","1989",1989,2,"JUDY"
"1989080S16066","SI","1989",1989,3,"JINABO"
"1989134N07138","WP","1989",1989,5,"BRENDA"
"1989142N11114","WP","1989",1989,5,"CECIL"
"1989165N11255","EP","1989",1989,6,"BARBARA"
"1989169N13265","EP","1989",1989,6,"COSME"
"1989190N13261","EP","1989",1989,7,"DALILIA"
"1989210N14259","EP","1989",1989,7,"GIL"
"1989212N23270","NAt","1989",1989,7,"CHANTAL"
"1989221N10149","WP","1989",1989,8,"NANCY"
"1989238N17339","NAt","1989",1989,8,"FELIX"
"1989240N14256","EP","1989",1989,8,"LORENA"
"1989259N20126","WP","1989",1989,9,"WAYNE"
"1989272N18120","WP","1989",1989,9,"BRIAN"
"1989286N19268","NAt","1989",1989,10,"JERRY"
"1989305N07105","WP","1989",1989,11,"GAY"
"1989309S07100","SI","1990",1989,11,"PEDRO"
"1989349S08065","SI","1990",1989,12,"ALIBERA"
"1990012S12131","SI","1990",1990,1,"SAM"
"1990027S18156","SP","1990",1990,1,"NANCY"
"1990031S09070","SI","1990",1990,2,"DETY"
"1990043S09206","SP","1990",1990,2,"PENI"
"1990056S11125","SI","1990",1990,3,"VINCENT"
"1990058S16075","SI","1990",1990,3,"EDISOANA"
"1990060S15170","SP","1990",1990,3,"HILDA"
"1990129N05138","WP","1990",1990,5,"MARIAN"
"1990133N09259","EP","1990",1990,5,"ALMA"
"1990154N11260","EP","1990",1990,6,"BORIS"
"1990166N06141","WP","1990",1990,6,"OFELIA"
"1990177N14257","EP","1990",1990,6,"ELIDA"
"1990187N13258","EP","1990",1990,7,"FAUSTO"
"1990206N34285","NAt","1990",1990,7,"BERTHA"
"1990216N29125","WP","1990",1990,8,"WINONA"
"1990232N13141","WP","1990",1990,8,"BECKY"
"1990234N14248","EP","1990",1990,8,"KENNA"
"1990236N14264","EP","1990",1990,8,"LOWELL"
"1990250N13157","WP","1990",1990,9,"ED"
"1990253N12248","EP","1990",1990,9,"NORBERT"
"1990264N14328","NAt","1990",1990,9,"JOSEPHINE"
"1990272N10223","EP","1990",1990,9,"POLO"
"1990277N16301","NAt","1990",1990,10,"KLAUS"
"1990279N36316","NAt","1990",1990,10,"LILI"
"1990289N22300","NAt","1990",1990,10,"NANA"
"1991046S15122","SI","1991",1991,2,"CHRIS"
"1991046S18150","SI","1991",1991,2,"DAPHNE"
"1991047S16041","SI","1991",1991,2,"CYNTHIA"
"1991053S21040","SI","1991",1991,2,"DEBRA"
"1991055S12142","SP","1991",1991,2,"KELVIN"
"1991057S10087","SI","1991",1991,2,"ELMA"
"1991077N03165","WP","1991",1991,3,"TIM"
"1991080S06092","SI","1991",1991,3,"FATIMA"
"1991105S12103","SI","1991",1991,4,"FIFI"
"1991124S08154","SP","1991",1991,5,"LISA"
"1991174N13259","EP","1991",1991,6,"DELORES"
"1991187N06139","WP","1991",1991,7,"ZEKE"
"1991196N06153","WP","1991",1991,7,"BRENDAN"
"1991197N09248","EP","1991",1991,7,"ENRIQUE"
"1991216N12262","EP","1991",1991,8,"GUILLERMO"
"1991220N20160","WP","1991",1991,8,"ELLIE"
"1991226N18159","WP","1991",1991,8,"GLADYS"
"1991281N12265","EP","1991",1991,10,"MARTY"
"1991302N44301","NAt","1991",1991,10,"NOT_NAMED"
"1991329N04181","WP","1991",1991,11,"ZELDA"
"1991352S08066","SI","1992",1991,12,"ALEXANDRA"
"1992044S09181","SP","1992",1992,2,"DAMAN"
"1992174N13126","WP","1992",1992,6,"CHUCK"
"1992188N07156","WP","1992",1992,7,"ELI"
"1992213N12256","EP","1992",1992,7,"JAVIER"
"1992233N16254","EP","1992",1992,8,"LESTER"
"1992255N19247","EP","1992",1992,9,"PAINE"
"1992262N17252","EP","1992",1992,9,"SEYMORE:SEYMOUR"
"1992286N12115","WP","1992",1992,10,"ANGELA"
"1992297N26299","NAt","1992",1992,10,"FRANCES"
"1993012S09074","SI","1993",1993,1,"COLINA"
"1993069S08164","SP","1993",1993,3,"ROGER"
"1993083S12181","SP","1993",1993,4,"PREMA"
"1993096S11101","SI","1993",1993,4,"MONTY"
"1993120S10075","SI","1993",1993,5,"KONITA"
"1993131S04158","SP","1993",1993,5,"ADEL"
"1993162N10245","EP","1993",1993,6,"ADRIAN"
"1993185N09137","WP","1993",1993,7,"LEWIS"
"1993207N19130","WP","1993",1993,7,"PERCY"
"1993224N07153","WP","1993",1993,8,"TASHA"
"1993229N10159","WP","1993",1993,8,"VERNON"
"1993251N25293","NAt","1993",1993,9,"FLOYD"
"1993261N11131","WP","1993",1993,9,"DOT"
"1993262N27298","NAt","1993",1993,9,"HARVEY"
"1993271N14134","WP","1993",1993,10,"FLO"
"1993316N11070","NI","1993",1993,11,"NOT_NAMED"
"1993322N09137","WP","1993",1993,11,"KYLE"
"1993327S07093","SI","1994",1993,11,"BETTINA"
"1993353N05159","WP","1993",1993,12,"NELL"
"1994019S17174","SP","1994",1994,1,"SARAH"
"1994067S14109","SI","1994",1994,3,"MARIOLA"
"1994088N09148","WP","1994",1994,4,"OWEN"
"1994128N04155","WP","1994",1994,5,"PAGE"
"1994212N11240","EP","1994",1994,7,"LI"
"1994215N30149","WP","1994",1994,8,"ELLIE"
"1994223N15253","EP","1994",1994,8,"ILEANA"
"1994229N11321","NAt","1994",1994,8,"CHRIS"
"1994263N17170","WP","1994",1994,9,"PAT"
"1994313N12278","NAt","1994",1994,11,"GORDON"
"1994317N07070","NI","1994",1994,11,"NOT_NAMED"
"1994364S11195","SP","1995",1995,1,"WILLIAM"
"1995032S10074","SI","1995",1995,1,"GAIL"
"1995064S13042","SI","1995",1995,3,"JOSTA"
"1995154N17276","NAt","1995",1995,6,"ALLISON"
"1995198N17252","EP","1995",1995,7,"COSME"
"1995220N15256","EP","1995",1995,8,"FLOSSIE"
"1995240N24151","WP","1995",1995,8,"MARK"
"1995256N15253","EP","1995",1995,9,"ISMAEL"
"1995270N10322","NAt","1995",1995,9,"NOEL"
"1995300N25301","NAt","1995",1995,10,"TANYA"
"1995310N09096","NI","1995",1995,11,"NOT_NAMED"
"1996021S16152","SP","1996",1996,1,"CELESTE"
"1996067S16138","SP","1996",1996,3,"ETHEL"
"1996093S16074","SI","1996",1996,4,"HANSELLA"
"1996179N13266","EP","1996",1996,6,"BORIS"
"1996186N19156","WP","1996",1996,7,"DAN"
"1996201N07137","WP","1996",1996,7,"GLORIA"
"1996207N12297","NAt","1996",1996,7,"CESAR"
"1996227N08156","WP","1996",1996,8,"NIKI"
"1996232N17280","NAt","1996",1996,8,"DOLLY"
"1996252N11162","WP","1996",1996,9,"TOM"
"1996274N13261","EP","1996",1996,9,"HERNAN"
"1996282N11162","WP","1996",1996,10,"ABEL:BETH"
"1996289S05093","SI","1997",1996,10,"ANTOINETTE"
"1996291N17168","WP","1996",1996,10,"CARLO"
"1996306N15097","NI","1996",1996,11,"NOT_NAMED"
"1996319N11283","NAt","1996",1996,11,"MARCO"
"1996332N09092","NI","1996",1996,11,"NOT_NAMED"
"1996353N05151","WP","1996",1996,12,"FERN"
"1996357S10136","SP","1997",1996,12,"PHIL"
"1996365S15137","SI","1997",1997,1,"RACHEL"
"1997009S16188","SP","1997",1997,1,"EVAN"
"1997021S16172","SP","1997",1997,1,"FREDA"
"1997042S13096","SI","1997",1997,2,"KARLETTE"
"1997045S11163","SP","1997",1997,2,"HAROLD"
"1997054S18201","SP","1997",1997,2,"NOT_NAMED"
"1997071S13176","SP","1997",1997,3,"HINA"
"1997146N09161","WP","1997",1997,5,"MARIE"
"1997167N06162","WP","1997",1997,6,"PETER"
"1997187N13250","EP","1997",1997,7,"DOLORES"
"1997192N30290","NAt","1997",1997,7,"BILL"
"1997198N27267","NAt","1997",1997,7,"DANNY"
"1997210N15120","WP","1997",1997,7,"VICTOR"
"1997319S09180","SP","1998",1997,11,"NUTE"
"1997336S09195","SP","1998",1997,12,"PAM"
"1998022S15143","SP","1998",1998,1,"LES"
"1998030S14208","SP","1998",1998,1,"URSULA"
"1998076S11170","SP","1998",1998,3,"YALI"
"1998213N14128","WP","1998",1998,8,"OTTO"
"1998242N14252","EP","1998",1998,9,"ISIS"
"1998253N17150","WP","1998",1998,9,"STELLA"
"1998262N13333","NAt","1998",1998,9,"IVAN"
"1998267N13134","WP","1998",1998,9,"YANNI"
"1998278N14314","NAt","1998",1998,10,"LISA"
"1998283N13268","EP","1998",1998,10,"MADELINE"
"1998284N13243","EP","1998",1998,10,"KAY"
"1998317N11087","NI","1998",1998,11,"NOT_NAMED"
"1998320N10102","NI","1998",1998,11,"NOT_NAMED"
"1998328N28332","NAt","1998",1998,11,"NICOLE"
"1998336S13120","SI","1999",1998,12,"BILLY"
"1998342N06141","WP","1998",1998,12,"FAITH"
"1999070S19206","SP","1999",1999,3,"HALI"
"1999116N14114","WP","1999",1999,4,"LEO"
"1999208N06139","WP","1999",1999,7,"OLGA"
"1999248N17256","EP","1999",1999,9,"GREG"
"1999260N15255","EP","1999",1999,9,"HILARY"
"2000023S15172","SP","2000",2000,1,"JO"
"2000050S13078","SI","2000",2000,2,"FELICIA"
"2000056S17152","SP","2000",2000,2,"STEVE"
"2000089S20168","SP","2000",2000,4,"VAUGHAN"
"2000091S14156","SP","2000",2000,3,"TESSI"
"2000217N12260","EP","2000",2000,8,"GILMA"
"2000222N14143","WP","2000",2000,8,"EWINIAR"
"2000223N18257","EP","2000",2000,8,"HECTOR"
"2000233N12316","NAt","2000",2000,8,"DEBBY"
"2000237N08138","WP","2000",2000,8,"PRAPIROON"
"2000255N31289","NAt","2000",2000,9,"FLORENCE"
"2000259N20273","NAt","2000",2000,9,"GORDON"
"2000270N11330","NAt","2000",2000,9,"JOYCE"
"2000295N20146","WP","2000",2000,10,"YAGI"
"2000305N06136","WP","2000",2000,11,"BEBINCA"
"2001028S15128","SI","2001",2001,1,"TERRI"
"2001054S15155","SP","2001",2001,2,"ABIGAIL"
"2001093S10062","SI","2001",2001,4,"EVARISTE"
"2001094S12172","SP","2001",2001,4,"SOSE"
"2001106S08137","SP","2001",2001,4,"ALISTAIR"
"2001170N11138","WP","2001",2001,6,"CHEBI"
"2001180N15118","WP","2001",2001,6,"DURIAN"
"2001181N08141","WP","2001",2001,7,"UTOR"
"2001202N11266","EP","2001",2001,7,"DALILA"
"2001202N23152","WP","2001",2001,7,"KONG-REY"
"2001225N18146","WP","2001",2001,8,"PABUK"
"2001255N26276","NAt","2001",2001,9,"GABRIELLE"
"2001259N20138","WP","2001",2001,9,"VIPA"
"2001264N21126","WP","2001",2001,9,"LEKIMA"
"2001265N16244","EP","2001",2001,9,"KIKO"
"2001284N16132","WP","2001",2001,10,"HAIYAN"
"2001284N28297","NAt","2001",2001,10,"KAREN"
"2001294N11235","EP","2001",2001,10,"NARDA"
"2001304N12237","EP","2001",2001,10,"OCTAVE"
"2001308N34310","NAt","2001",2001,11,"NOEL"
"2001327N31309","NAt","2001",2001,11,"OLGA"
"2001329S06095","SI","2002",2001,11,"BAKO:BESSI"
"2002023S10089","SI","2002",2002,1,"EDDY"
"2002042S20156","SP","2002",2002,2,"CLAUDIA"
"2002122S07063","SI","2002",2002,5,"KESINY"
"2002155N20112","WP","2002",2002,6,"NOGURI"
"2002200N21150","WP","2002",2002,7,"FUNG-WONG"
"2002264N28308","NAt","2002",2002,9,"KYLE"
"2002319S06078","SI","2003",2002,11,"BOURA"
"2003007S10072","SI","2003",2003,1,"EBULA"
"2003098S23041","SI","2003",2003,4,"LUMA"
"2003129N05091","NI","2003",2003,5,"NOT_NAMED"
"2003188N11307","NAt","2003",2003,7,"CLAUDETTE"
"2003196N11137","WP","2003",2003,7,"KONI"
"2003198N31306","NAt","2003",2003,7,"DANNY"
"2003226N07156","WP","2003",2003,8,"KROVANH"
"2003227N26277","NAt","2003",2003,8,"ERIKA"
"2003257N15252","EP","2003",2003,9,"LINDA"
"2003259N13133","WP","2003",2003,9,"CHOI-WAN"
"2003267N15140","WP","2003",2003,9,"KOPPU"
"2003276N12262","EP","2003",2003,10,"OLAF"
"2003294N10260","EP","2003",2003,10,"PATRICIA"
"2003316N11141","WP","2003",2003,11,"NEPARTAK"
"2003338S09065","SI","2004",2003,12,"CELA"
"2003350S10140","SP","2004",2003,12,"DEBBIE"
"2004025S16044","SI","2004",2004,1,"ELITA"
"2004068S13089","SI","2004",2004,3,"HELMA:NICKY"
"2004086S29318","SA","2004",2004,3,"NOT_NAMED"
"2004158N07142","WP","2004",2004,6,"CHANTHU"
"2004201N14247","EP","2004",2004,7,"CELIA"
"2004227N15141","WP","2004",2004,8,"MEGI"
"2004236N17250","EP","2004",2004,8,"FRANK"
"2004241N32282","NAt","2004",2004,8,"GASTON"
"2004252N15250","EP","2004",2004,9,"ISIS"
"2004264N13328","NAt","2004",2004,9,"LISA"
"2004312S05085","SI","2005",2004,11,"AROLA"
"2005029S11072","SI","2005",2005,1,"GERARD"
"2005089S10085","SI","2005",2005,3,"ISANG"
"2005138N10265","EP","2005",2005,5,"ADRIAN"
"2005185N18273","NAt","2005",2005,7,"CINDY"
"2005222N14246","EP","2005",2005,8,"FERNANDA"
"2005249N26281","NAt","2005",2005,9,"OPHELIA"
"2005249N28293","NAt","2005",2005,9,"NATE"
"2005261N13306","NAt","2005",2005,9,"PHILIPPE"
"2005261N14252","EP","2005",2005,9,"MAX"
"2005275N19274","NAt","2005",2005,10,"STAN"
"2005281N33339","NAt","2005",2005,10,"VINCE"
"2005333N32311","NAt","2005",2005,11,"EPSILON"
"2006013S13184","SP","2006",2006,1,"URMIL"
"2006040S15181","SP","2006",2006,2,"VAIANU"
"2006060S13058","SI","2006",2006,3,"DIWA"
"2006188N10143","WP","2006",2006,7,"BILIS"
"2006193N13258","EP","2006",2006,7,"CARLOTTA"
"2006209N13130","WP","2006",2006,8,"PRAPIROON"
"2006216N21152","WP","2006",2006,8,"MARIA"
"2006237N13298","NAt","2006",2006,8,"ERNESTO"
"2006242N16246","EP","2006",2006,8,"KRISTY"
"2006247N14321","NAt","2006",2006,9,"FLORENCE"
"2006271N26307","NAt","2006",2006,9,"ISAAC"
"2006364S12058","SI","2007",2006,12,"CLOVIS"
"2007021S12183","SP","2007",2007,1,"ARTHUR"
"2007021S12195","SP","2007",2007,1,"ZITA"
"2007037S19050","SI","2007",2007,2,"ENOK"
"2007062S14119","SI","2007",2007,3,"JACOB"
"2007084S12157","SP","2007",2007,3,"BECKY"
"2007127N36286","NAt","2007",2007,5,"ANDREA"
"2007196N11234","EP","2007",2007,7,"COSME"
"2007216N18138","WP","2007",2007,8,"PABUK"
"2007240N17153","WP","2007",2007,8,"FITOW"
"2007242N13264","EP","2007",2007,8,"HENRIETTE"
"2007255N27265","NAt","2007",2007,9,"HUMBERTO"
"2007261N13254","EP","2007",2007,9,"IVO"
"2007268N10324","NAt","2007",2007,9,"KAREN"
"2007269N22265","NAt","2007",2007,9,"LORENZO"
"2007272N17125","WP","2007",2007,9,"LEKIMA"
"2007297N18300","NAt","2007",2007,10,"NOEL"
"2007306N18133","WP","2007",2007,11,"PEIPAH"
"2007317S11150","SP","2008",2007,11,"GUBA"
"2007322S06075","SI","2008",2007,11,"BONGWE"
"2007323N09128","WP","2007",2007,11,"HAGIBIS"
"2007360S10116","SI","2008",2007,12,"MELANIE"
"2008023S10050","SI","2008",2008,1,"FAME"
"2008135N12116","WP","2008",2008,5,"HALONG"
"2008179N12252","EP","2008",2008,6,"BORIS"
"2008193N20126","WP","2008",2008,7,"KALMAEGI"
"2008198N10265","EP","2008",2008,7,"FAUSTO"
"2008204N13260","EP","2008",2008,7,"GENEVIEVE"
"2008241N19303","NAt","2008",2008,8,"HANNA"
"2008269N21290","NAt","2008",2008,9,"KYLE"
"2008270N39325","NAt","2008",2008,9,"LAURA"
"2008275N16245","EP","2008",2008,10,"MARIE"
"2008343N16168","WP","2008",2008,12,"DOLPHIN"
"2009008S13069","SI","2009",2009,1,"DONGO"
"2009051S11075","SI","2009",2009,2,"HINA"
"2009082S16039","SI","2009",2009,3,"IZILDA"
"2009092S15178","SP","2009",2009,4,"LIN"
"2009093S12062","SI","2009",2009,4,"JADE"
"2009123N10111","WP","2009",2009,5,"CHAN-HOM"
"2009164N10131","WP","2009",2009,6,"LINFA"
"2009171N15264","EP","2009",2009,6,"ANDRES"
"2009196N14129","WP","2009",2009,7,"MOLAVE"
"2009238N20151","WP","2009",2009,8,"KROVANH"
"2009246N12250","EP","2009",2009,9,"LINDA"
"2009254N14130","WP","2009",2009,9,"KOPPU"
"2009268N14128","WP","2009",2009,9,"KETSANA"
"2009346S10172","SP","2010",2009,12,"MICK"
"2010019S11123","SI","2010",2010,1,"MAGDA"
"2010080S06089","SI","2010",2010,3,"IMANI"
"2010084S09138","SP","2010",2010,3,"PAUL"
"2010091S09093","SI","2010",2010,4,"ROBYN"
"2010143S20035","SI","2010",2010,5,"JOEL"
"2010191N12138","WP","2010",2010,7,"CONSON"
"2010198N15123","WP","2010",2010,7,"CHANTHU"
"2010234N14267","EP","2010",2010,8,"FRANK"
"2010263N15328","NAt","2010",2010,9,"LISA"
"2010279N22293","NAt","2010",2010,10,"OTTO"
"2010302N26299","NAt","2010",2010,10,"SHARY"
"2010331S07089","SI","2011",2010,11,"ABELE"
"2011045S14132","SI","2011",2011,2,"CARLOS"
"2011082S17184","SP","2011",2011,3,"BUNE"
"2011170N12263","EP","2011",2011,6,"BEATRIZ"
"2011172N11133","WP","2011",2011,6,"MEARI"
"2011188N14261","EP","2011",2011,7,"CALVIN"
"2011229N14261","EP","2011",2011,8,"GREG"
"2011250N12324","NAt","2011",2011,9,"MARIA"
"2011250N20266","NAt","2011",2011,9,"NATE"
"2011257N19154","WP","2011",2011,9,"SONCA"
"2011266N08343","NAt","2011",2011,9,"PHILIPPE"
"2011360N09088","NI","2011",2011,12,"THANE"
"2012017S10074","SI","2012",2012,1,"ETHEL"
"2012024S15116","SI","2012",2012,1,"IGGY"
"2012141N11148","WP","2012",2012,5,"SANVU"
"2012169N29291","NAt","2012",2012,6,"CHRIS"
"2012209N11131","WP","2012",2012,7,"SAOLA"
"2012209N25149","WP","2012",2012,7,"DAMREY"
"2012215N23146","WP","2012",2012,8,"HAIKUI"
"2012219N12254","EP","2012",2012,8,"GILMA"
"2012225N16133","WP","2012",2012,8,"KAI-TAK"
"2012234N16315","NAt","2012",2012,8,"ISAAC"
"2012239N11261","EP","2012",2012,8,"ILEANA"
"2012242N13333","NAt","2012",2012,8,"LESLIE"
"2012255N16322","NAt","2012",2012,9,"NADINE"
"2012260N13237","EP","2012",2012,9,"LANE"
"2012287N15297","NAt","2012",2012,10,"RAFAEL"
"2012325S09084","SI","2013",2012,11,"BOLDWIN"
"2012362S08071","SI","2013",2012,12,"DUMILE"
"2013117S10155","SP","2013",2013,4,"ZANE"
"2013149N14264","EP","2013",2013,5,"BARBARA"
"2013175N12256","EP","2013",2013,6,"COSME"
"2013180N11256","EP","2013",2013,6,"DALILA"
"2013186N13262","EP","2013",2013,7,"ERICK"
"2013211N11248","EP","2013",2013,7,"GIL"
"2013228N23124","WP","2013",2013,8,"TRAMI"
"2013242N15245","EP","2013",2013,8,"KIKO"
"2013251N13342","NAt","2013",2013,9,"HUMBERTO"
"2013255N19268","NAt","2013",2013,9,"INGRID"
"2013255N20148","WP","2013",2013,9,"MAN-YI"
