"Serial_Num","Season","Year","Num","Basin","Sub_basin","Name","ISO_time","Nature","Latitude","Longitude","Wind.WMO.","Pres.WMO."
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-15 18:00:00," TS",17.6,-78.5,25,1004
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-16 00:00:00," TS",17.6,-78.8,25,1004
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-16 06:00:00," TS",17.5,-79,30,1003
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-16 12:00:00," TS",17.5,-79.2,30,1003
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-16 18:00:00," TS",17.5,-79.4,30,1002
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-17 00:00:00," TS",17.4,-79.6,30,1001
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-17 06:00:00," TS",16.9,-79.6,35,1000
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-17 12:00:00," TS",16.3,-79.7,40,999
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-17 18:00:00," TS",16,-79.8,45,997
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-18 00:00:00," TS",15.8,-79.9,55,988
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-18 06:00:00," TS",15.7,-79.9,60,982
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-18 12:00:00," TS",16.2,-80.3,65,979
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-18 18:00:00," TS",16.6,-81.1,75,975
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-19 00:00:00," TS",16.6,-81.8,130,946
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-19 06:00:00," TS",17,-82.2,150,892
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-19 12:00:00," TS",17.3,-82.8,160,882
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-19 18:00:00," TS",17.4,-83.4,140,892
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-20 00:00:00," TS",17.9,-84,135,892
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-20 06:00:00," TS",18.1,-84.7,130,901
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-20 12:00:00," TS",18.3,-85.2,130,910
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-20 18:00:00," TS",18.6,-85.5,130,917
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-21 00:00:00," TS",19.1,-85.8,130,924
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-21 06:00:00," TS",19.5,-86.1,130,930
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-21 12:00:00," TS",20.1,-86.4,125,929
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-21 18:00:00," TS",20.3,-86.7,120,926
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-21 21:45:00," TS",20.6,-86.8,130,927
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-22 00:00:00," TS",20.6,-86.8,120,930
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-22 03:30:00," TS",20.8,-86.9,115,933
"2005289N18282",2005,2005,25," NA"," NA","WILMA",2005-10-22 06:00:00," TS",20.8,-87,110,935
"2005289N18282",2005,2005,25," NA"," NA","WILMA",2005-10-22 12:00:00," TS",21,-87.1,100,947
"2005289N18282",2005,2005,25," NA"," NA","WILMA",2005-10-22 18:00:00," TS",21.3,-87.1,85,958
"2005289N18282",2005,2005,25," NA"," CS","WILMA",2005-10-23 00:00:00," TS",21.6,-87,85,960
"2005289N18282",2005,2005,25," NA"," GM","WILMA",2005-10-23 06:00:00," TS",21.8,-86.8,85,962
"2005289N18282",2005,2005,25," NA"," GM","WILMA",2005-10-23 12:00:00," TS",22.4,-86.1,85,961
"2005289N18282",2005,2005,25," NA"," GM","WILMA",2005-10-23 18:00:00," TS",23.1,-85.4,90,963
"2005289N18282",2005,2005,25," NA"," GM","WILMA",2005-10-24 00:00:00," TS",24,-84.3,95,958
"2005289N18282",2005,2005,25," NA"," GM","WILMA",2005-10-24 06:00:00," TS",25,-83.1,110,953
"2005289N18282",2005,2005,25," NA"," GM","WILMA",2005-10-24 10:30:00," TS",25.9,-81.7,105,950
"2005289N18282",2005,2005,25," NA"," NA","WILMA",2005-10-24 12:00:00," TS",26.2,-81,95,950
"2005289N18282",2005,2005,25," NA"," NA","WILMA",2005-10-24 18:00:00," TS",28,-78.8,105,955
"2005289N18282",2005,2005,25," NA"," NA","WILMA",2005-10-25 00:00:00," TS",30.1,-76,110,955
"2005289N18282",2005,2005,25," NA"," NA","WILMA",2005-10-25 06:00:00," TS",33.3,-72,100,963
"2005289N18282",2005,2005,25," NA"," NA","WILMA",2005-10-25 12:00:00," TS",36.8,-67.9,90,970
"2005289N18282",2005,2005,25," NA"," NA","WILMA",2005-10-25 18:00:00," TS",40.5,-63.5,75,976
"2005289N18282",2005,2005,25," NA"," NA","WILMA",2005-10-26 00:00:00," ET",42.5,-60,60,978
"2005289N18282",2005,2005,25," NA"," NA","WILMA",2005-10-26 06:00:00," ET",44,-57.5,55,982
"2005289N18282",2005,2005,25," NA"," NA","WILMA",2005-10-26 12:00:00," ET",45,-55,50,986
"2005289N18282",2005,2005,25," NA"," NA","WILMA",2005-10-26 18:00:00," ET",45.5,-52,40,990
